date,campus,level,record_type,address,zip,status,violation_count,violations
2026-05-19,WISDOM HIGH SCHOOL,High School,inspection,6529 BEVERLY HILL HOUSTON TX,77057,OPEN,2,1 Houston Ordinance Violation: 4-501.11(A) (Violation) | 2 Houston Ordinance Violation: 6-501.11 (Violation Corrected On Site)
2026-05-19,WISDOM HIGH SCHOOL,High School,grease_trap,6529 BEVERLY HILL HOUSTON TX,77057,OPEN,0,
2026-05-19,WISDOM HIGH SCHOOL,High School,inspection,6529 BEVERLY HILL HOUSTON TX,77057,OPEN,1,1 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site)
2026-05-19,KIPP VOYAGE,Middle / Jr. High,inspection,9616 MESA RD HOUSTON TX,77078,OPEN,3,51 Houston Ordinance Violation: 5-501.16(A) (Violation) | 52 Houston Ordinance Violation: 5-501.113 (Violation) | 54 Houston Ordinance Violation: COH-21-244(a) (Violation)
2026-05-19,KIPP VOYAGE,Middle / Jr. High,grease_trap,9616 MESA RD HOUSTON TX,77078,OPEN,0,
2026-05-19,KIPP Polaris,Middle / Jr. High,inspection,9636 MESA DR HOUSTON TX,77078,OPEN,9,1 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 3-501.16(A)(2) (Violation Corrected On Site) | 3 Houston Ordinance Violation: 2-402.11 (Violation Corrected On Site) | 4 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 5 Houston Ordinance Violation: 5-501.16(A) (Violation) | 6 Houston Ordinance Violation: 5-501.113 (Violation) | 7 Houston Ordinance Violation: 6-201.17(B) (Violation) | 8 Houston Ordinance Violation: 6-501.11 (Violation) | 9 Houston Ordinance Violation: COH-21-244(a) (Violation)
2026-05-19,KIPP Polaris,Middle / Jr. High,grease_trap,9636 MESA DR HOUSTON TX,77078,OPEN,0,
2026-05-19,KIPP Northeast College Prep HS,High School,inspection,9680 MESA DR HOUSTON TX,77078,OPEN,4,16 Houston Ordinance Violation: 3-501.16(A)(2) (Violation Corrected On Site) | 36 Houston Ordinance Violation: 3-304.14(B) (Violation Corrected On Site) | 50 Houston Ordinance Violation: 5-501.16(A) (Violation) | 51 Houston Ordinance Violation: 5-501.113 (Violation)
2026-05-19,KIPP Northeast College Prep HS,High School,grease_trap,9680 MESA DR HOUSTON TX,77078,OPEN,0,
2026-05-19,DEAN JR HIGH SCHOOL,Middle / Jr. High,inspection,14104 REO HOUSTON TX,77040,OPEN,0,
2026-05-19,DEAN JR HIGH SCHOOL,Middle / Jr. High,grease_trap,14104 REO HOUSTON TX,77040,OPEN,1,1 Houston Ordinance Violation: COH-47-521 (Violation)
2026-05-19,DEAN JR HIGH SCHOOL,Middle / Jr. High,inspection,14104 REO HOUSTON TX,77040,OPEN,2,15 Houston Ordinance Violation: 3-501.16(A)(1) (Violation) | 41 Houston Ordinance Violation: 4-903.11(C) (Violation)
2026-05-19,CUNNINGHAM ELEMENTARY,Elementary,grease_trap,5100 GULFTON HOUSTON TX,77081,OPEN,0,
2026-05-19,CUNNINGHAM ELEMENTARY,Elementary,inspection,5100 GULFTON HOUSTON TX,77081,OPEN,3,3 Houston Ordinance Violation: 6-301.11 (Violation) | 50 Houston Ordinance Violation: 5-501.17 (Violation Repeat) | 52 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-19,CUNNINGHAM ELEMENTARY,Elementary,inspection,5100 GULFTON HOUSTON TX,77081,OPEN,2,50 Houston Ordinance Violation: 6-501.19 (Violation Corrected On Site) | 51 Houston Ordinance Violation: 5-501.114 (Violation)
2026-05-18,YES PREP PUBLIC SCHOOLS - SOUTHSIDE ELEMENTARY,Elementary,inspection,5515 SOUTH LOOP EAST HOUSTON TX,77033,OPEN,0,
2026-05-18,YES PREP PUBLIC SCHOOLS - SOUTHSIDE ELEMENTARY,Elementary,inspection,5515 SOUTH LOOP EAST HOUSTON TX,77033,OPEN,2,40 Houston Ordinance Violation: 4-501.11(A) (Violation) | 49 Houston Ordinance Violation: 6-501.12(A) (Violation)
2026-05-18,YES PREP PUBLIC SCHOOLS - SOUTHSIDE ELEMENTARY,Elementary,inspection,5515 SOUTH LOOP EAST HOUSTON TX,77033,OPEN,1,1 Houston Ordinance Violation: COH-47-512(b) (Violation)
2026-05-18,T.H.ROGERS SCHOOL,Middle / Jr. High,inspection,5840 SAN FELIPE HOUSTON TX,77057,OPEN,0,
2026-05-18,T.H.ROGERS SCHOOL,Middle / Jr. High,inspection,5840 SAN FELIPE HOUSTON TX,77057,OPEN,3,1 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 4-501.11(A) (Violation) | 3 Houston Ordinance Violation: 5-501.16(C) (Violation)
2026-05-18,T.H.ROGERS SCHOOL,Middle / Jr. High,grease_trap,5840 SAN FELIPE HOUSTON TX,77057,OPEN,0,
2026-05-18,EDISON JR. HIGH SCHOOL,Middle / Jr. High,grease_trap,6901 AVENUE I HOUSTON TX,77011,OPEN,0,
2026-05-18,EDISON JR. HIGH SCHOOL,Middle / Jr. High,inspection,6901 AVENUE I HOUSTON TX,77011,OPEN,3,2 Houston Ordinance Violation: 5-205.15 (Violation) | 3 Houston Ordinance Violation: 6-201.11 (Violation) | 4 Houston Ordinance Violation: 6-501.12(A) (Violation)
2026-05-15,YES PREP NORTHWEST SECONDARY,Middle / Jr. High,inspection,14741 YORKTOWN PLAZA DR HOUSTON TX,77040,OPEN,0,
2026-05-15,YES PREP NORTHWEST SECONDARY,Middle / Jr. High,inspection,14741 YORKTOWN PLAZA DR HOUSTON TX,77040,OPEN,0,
2026-05-15,LILLIE HOLBROOK SCHOOL,Elementary,grease_trap,6402 LANGFIELD HOUSTON TX,77092,OPEN,0,
2026-05-15,LILLIE HOLBROOK SCHOOL,Elementary,inspection,6402 LANGFIELD HOUSTON TX,77092,OPEN,1,1 Houston Ordinance Violation: 6-501.18 (Violation)
2026-05-15,LILLIE HOLBROOK SCHOOL,Elementary,inspection,6402 LANGFIELD HOUSTON TX,77092,OPEN,0,
2026-05-14,KILLOUGH MIDDLE SCHOOL,Middle / Jr. High,inspection,7600 SYNOTT HOUSTON TX,77083,OPEN,0,
2026-05-14,KILLOUGH MIDDLE SCHOOL,Middle / Jr. High,grease_trap,7600 SYNOTT HOUSTON TX,77083,OPEN,0,
2026-05-14,KILLOUGH MIDDLE SCHOOL,Middle / Jr. High,inspection,7600 SYNOTT HOUSTON TX,77083,OPEN,0,
2026-05-14,HIGH SCHOOL FOR THE PERFORMING & VISUAL ARTS,High School,grease_trap,790 AUSTIN HOUSTON TX,77002,OPEN,0,
2026-05-14,HIGH SCHOOL FOR THE PERFORMING & VISUAL ARTS,High School,inspection,790 AUSTIN HOUSTON TX,77002,OPEN,0,
2026-05-14,HIGH SCHOOL FOR LAW & JUSTICE,High School,grease_trap,3505 COYLE ST HOUSTON TX,77003,OPEN,0,
2026-05-14,HIGH SCHOOL FOR LAW & JUSTICE,High School,inspection,3505 COYLE ST HOUSTON TX,77003,OPEN,0,
2026-05-14,GOLFCREST ELEMENTARY,Elementary,inspection,7414 FAIRWAY HOUSTON TX,77087,OPEN,2,1 Houston Ordinance Violation: 5-202.12(C) (Violation) | 3 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-14,GOLFCREST ELEMENTARY,Elementary,grease_trap,7414 FAIRWAY HOUSTON TX,77087,OPEN,0,
2026-05-14,GOLFCREST ELEMENTARY,Elementary,inspection,7414 FAIRWAY HOUSTON TX,77087,OPEN,1,52 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-14,CORNELIUS ELEMENTARY,Elementary,inspection,7475 WESTOVER HOUSTON TX,77087,OPEN,0,
2026-05-14,BRIARGROVE ELEMENTARY SCHOOL,Elementary,inspection,6145 SAN FELIPE HOUSTON TX,77057,OPEN,2,1 Houston Ordinance Violation: 6-501.112 (Violation) | 2 Houston Ordinance Violation: 4-501.11(A) (Violation Repeat)
2026-05-14,BRIARGROVE ELEMENTARY SCHOOL,Elementary,inspection,6145 SAN FELIPE HOUSTON TX,77057,OPEN,2,1 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 4-501.11(A) (Violation)
2026-05-14,BRIARGROVE ELEMENTARY SCHOOL,Elementary,grease_trap,6145 SAN FELIPE HOUSTON TX,77057,OPEN,0,
2026-05-13,YOUNGBLOOD INTERMEDIATE SCHOOL,Middle / Jr. High,inspection,8410 DAIRYVIEW HOUSTON TX,77072,OPEN,1,1 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site)
2026-05-13,YOUNGBLOOD INTERMEDIATE SCHOOL,Middle / Jr. High,inspection,8410 DAIRYVIEW HOUSTON TX,77072,OPEN,0,
2026-05-13,YOUNGBLOOD INTERMEDIATE SCHOOL,Middle / Jr. High,grease_trap,8410 DAIRYVIEW HOUSTON TX,77072,OPEN,0,
2026-05-13,WHEATLEY HIGH (4801 Providence Entrance),High School,inspection,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2026-05-13,WHEATLEY HIGH (4801 Providence Entrance),High School,inspection,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2026-05-13,WHEATLEY HIGH (4801 Providence Entrance),High School,grease_trap,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2026-05-13,WHEATLEY HIGH (4801 Providence Entrance),High School,grease_trap,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2026-05-13,WHEATLEY HIGH (4801 Providence Entrance),High School,inspection,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2026-05-13,SECONDARY D.A.E.P.,Middle / Jr. High,inspection,1510 JENSEN DR HOUSTON TX,77020,OPEN,0,
2026-05-13,SECONDARY D.A.E.P.,Middle / Jr. High,grease_trap,1510 JENSEN DR HOUSTON TX,77020,OPEN,0,
2026-05-13,SECONDARY D.A.E.P.,Middle / Jr. High,inspection,1510 JENSEN DR HOUSTON TX,77020,OPEN,3,1 Houston Ordinance Violation: 6-501.111(B) (Violation) | 4 Houston Ordinance Violation: 6-501.16 (Violation) | 5 Houston Ordinance Violation: 6-201.17(A) (Violation)
2026-05-13,MADISON SR. HIGH,High School,inspection,13719 WHITE HEATHER HOUSTON TX,77045,OPEN,1,1 Houston Ordinance Violation: 5-205.15 (Violation)
2026-05-13,MADISON SR. HIGH,High School,inspection,13719 WHITE HEATHER HOUSTON TX,77045,OPEN,4,1 Houston Ordinance Violation: 5-202.12(A) (Violation) | 3 Houston Ordinance Violation: 6-501.111(B) (Violation) | 4 Houston Ordinance Violation: 5-501.113 (Violation) | 5 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-13,MADISON SR. HIGH,High School,grease_trap,13719 WHITE HEATHER HOUSTON TX,77045,OPEN,0,
2026-05-13,HOLLAND MIDDLE SCHOOL,Middle / Jr. High,inspection,1600 GELLHORN HOUSTON TX,77029,OPEN,6,1 Houston Ordinance Violation: 5-202.12(A) (Violation) | 3 Houston Ordinance Violation: 6-501.112 (Violation Corrected On Site) | 4 Houston Ordinance Violation: 4-501.11(A) (Violation) | 5 Houston Ordinance Violation: 5-205.15 (Violation) | 6 Houston Ordinance Violation: 6-501.12(A) (Violation) | 7 Houston Ordinance Violation: 6-303.11(B) (Violation)
2026-05-13,HOLLAND MIDDLE SCHOOL,Middle / Jr. High,grease_trap,1600 GELLHORN HOUSTON TX,77029,OPEN,0,
2026-05-13,HASTINGS SR HIGH NORTH / SOUTH,High School,grease_trap,12301 HIGH STAR HOUSTON TX,77072,OPEN,0,
2026-05-13,HASTINGS SR HIGH NORTH / SOUTH,High School,grease_trap,12301 HIGH STAR HOUSTON TX,77072,OPEN,0,
2026-05-13,HASTINGS SR HIGH NORTH / SOUTH,High School,inspection,12301 HIGH STAR HOUSTON TX,77072,OPEN,1,1 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site)
2026-05-13,HASTINGS SR HIGH NORTH / SOUTH,High School,inspection,12301 HIGH STAR HOUSTON TX,77072,OPEN,2,1 Houston Ordinance Violation: 6-301.11 (Violation Corrected On Site) | 2 Houston Ordinance Violation: 6-501.11 (Violation Corrected On Site)
2026-05-13,HASTINGS SR HIGH NORTH / SOUTH,High School,inspection,12301 HIGH STAR HOUSTON TX,77072,OPEN,0,
2026-05-13,BRIARMEADOW CHARTER SCHOOL,Elementary,inspection,3601 DUNVALE HOUSTON TX,77063,OPEN,2,1 Houston Ordinance Violation: 6-301.12(A) (Violation) | 2 Houston Ordinance Violation: 7-102.11 (Violation)
2026-05-13,BRIARMEADOW CHARTER SCHOOL,Elementary,grease_trap,3601 DUNVALE HOUSTON TX,77063,OPEN,0,
2026-05-13,BIOTECH ACADEMY AT RUSK MIDDLE SCHOOL,Elementary,inspection,2805 GARROW HOUSTON TX,77003,OPEN,1,1 Houston Ordinance Violation: 6-202.16 (Violation)
2026-05-13,BIOTECH ACADEMY AT RUSK MIDDLE SCHOOL,Elementary,grease_trap,2805 GARROW HOUSTON TX,77003,OPEN,0,
2026-05-12,WILLOWRIDGE HIGH SCHOOL,High School,inspection,16301 CHIMNEY ROCK HOUSTON TX,77053,OPEN,1,1 Houston Ordinance Violation: 5-202.12(C) (Violation)
2026-05-12,WILLOWRIDGE HIGH SCHOOL,High School,inspection,16301 CHIMNEY ROCK HOUSTON TX,77053,OPEN,5,1 Houston Ordinance Violation: 6-501.111(B) (Violation) | 2 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 3 Houston Ordinance Violation: 4-601.11(C) (Violation) | 4 Houston Ordinance Violation: 5-501.11 (Violation) | 5 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-12,WILLOWRIDGE HIGH SCHOOL,High School,grease_trap,16301 CHIMNEY ROCK HOUSTON TX,77053,OPEN,1,1 Houston Ordinance Violation: COH-47-512(b) (Violation)
2026-05-12,TALMMEDGE HEFLIN ELEMENTARY SCHOOL,Elementary,inspection,3303 SYNOTT HOUSTON TX,77082,OPEN,1,1 Houston Ordinance Violation: 6-301.11 (Violation Corrected On Site)
2026-05-12,TALMMEDGE HEFLIN ELEMENTARY SCHOOL,Elementary,grease_trap,3303 SYNOTT HOUSTON TX,77082,OPEN,0,
2026-05-12,TALMMEDGE HEFLIN ELEMENTARY SCHOOL,Elementary,inspection,3303 SYNOTT HOUSTON TX,77082,OPEN,0,
2026-05-12,Secondary DAEP,Middle / Jr. High,inspection,5910 MARKET HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 4-501.11(A) (Violation Repeat)
2026-05-12,Secondary DAEP,Middle / Jr. High,inspection,5910 MARKET HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 4-501.11(A) (Violation)
2026-05-12,Secondary DAEP,Middle / Jr. High,grease_trap,5910 MARKET HOUSTON TX,77020,OPEN,0,
2026-05-12,SNEED ELEMENTARY,Elementary,inspection,9855 PAGEWOOD HOUSTON TX,77042,OPEN,0,
2026-05-12,SNEED ELEMENTARY,Elementary,grease_trap,9855 PAGEWOOD HOUSTON TX,77042,OPEN,0,
2026-05-12,SINCLAIR ELEMENTARY SCHOOL,Elementary,inspection,6410 GROVEWOOD HOUSTON TX,77008,OPEN,2,3 Houston Ordinance Violation: 6-202.15(A) (Violation Repeat) | 4 Houston Ordinance Violation: 6-501.11 (Violation Repeat)
2026-05-12,MICKEY LELAND COLLEGE PREP FOR YOUNG MEN,Middle / Jr. High,inspection,1700 GREGG ST HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 6-303.11(A) (Violation)
2026-05-12,MICKEY LELAND COLLEGE PREP FOR YOUNG MEN,Middle / Jr. High,grease_trap,1700 GREGG ST HOUSTON TX,77020,OPEN,0,
2026-05-12,MICKEY LELAND COLLEGE PREP FOR YOUNG MEN,Middle / Jr. High,inspection,1700 GREGG ST HOUSTON TX,77020,OPEN,0,
2026-05-12,MARTINEZ ELEMENTARY,Elementary,inspection,7211 MARKET ST HOUSTON TX,77020,OPEN,2,1 Houston Ordinance Violation: 6-501.111(B) (Violation) | 2 Houston Ordinance Violation: 6-201.17(A) (Violation)
2026-05-12,MARTINEZ ELEMENTARY,Elementary,grease_trap,7211 MARKET ST HOUSTON TX,77020,OPEN,0,
2026-05-12,MARTINEZ ELEMENTARY,Elementary,inspection,7211 MARKET ST HOUSTON TX,77020,OPEN,2,1 Houston Ordinance Violation: 4-501.11(A) (Violation) | 2 Houston Ordinance Violation: 6-501.16 (Violation Repeat)
2026-05-12,LAMAR HIGH SCHOOL HISD,High School,grease_trap,3325 WESTHEIMER RD HOUSTON TX,77098,OPEN,0,
2026-05-12,LAMAR HIGH SCHOOL HISD,High School,inspection,3325 WESTHEIMER RD HOUSTON TX,77098,OPEN,0,
2026-05-12,CORNELIUS ELEMENTARY,Elementary,inspection,7475 WESTOVER HOUSTON TX,77087,OPEN,5,7 Houston Ordinance Violation: 3-101.11 (Violation Corrected On Site) | 16 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site) | 34 Houston Ordinance Violation: 6-501.111(B) (Violation) | 37 Houston Ordinance Violation: 5-501.114 (Violation) | 38 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-12,CORNELIUS ELEMENTARY,Elementary,inspection,7475 WESTOVER HOUSTON TX,77087,OPEN,2,1 Houston Ordinance Violation: 6-301.12(C) (Violation) | 2 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-12,CORNELIUS ELEMENTARY,Elementary,grease_trap,7475 WESTOVER HOUSTON TX,77087,OPEN,0,
2026-05-12,CHRISTA MCAULIFFE MIDDLE SCHOOL,Middle / Jr. High,inspection,16650 S POST OAK HOUSTON TX,77053,OPEN,2,1 Houston Ordinance Violation: 5-202.12(C) (Violation Repeat) | 2 Houston Ordinance Violation: 5-205.15 (Violation)
2026-05-12,CHRISTA MCAULIFFE MIDDLE SCHOOL,Middle / Jr. High,inspection,16650 S POST OAK HOUSTON TX,77053,OPEN,7,1 Houston Ordinance Violation: 5-202.12(C) (Violation) | 2 Houston Ordinance Violation: TAC-228.31(a) (Violation Corrected On Site) | 3 Houston Ordinance Violation: 3-501.18(A) (Violation Corrected On Site) | 4 Houston Ordinance Violation: TAC-228.32 (Violation) | 5 Houston Ordinance Violation: 6-501.112 (Violation Corrected On Site) | 6 Houston Ordinance Violation: 5-501.113 (Violation Corrected On Site) | 7 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-12,CHRISTA MCAULIFFE MIDDLE SCHOOL,Middle / Jr. High,grease_trap,16650 S POST OAK HOUSTON TX,77053,OPEN,1,1 Houston Ordinance Violation: COH-47-512(b) (Violation)
2026-05-12,BROOKLINE ELEMENTARY,Elementary,inspection,6301 S 610 LOOP E HOUSTON TX,77087,OPEN,2,1 Houston Ordinance Violation: 6-202.15(A) (Violation) | 2 Houston Ordinance Violation: 4-501.11(A) (Violation)
2026-05-12,BROOKLINE ELEMENTARY,Elementary,inspection,6301 S 610 LOOP E HOUSTON TX,77087,OPEN,1,21 Houston Ordinance Violation: 7-102.11 (Violation Corrected On Site)
2026-05-12,BROOKLINE ELEMENTARY,Elementary,grease_trap,6301 S 610 LOOP E HOUSTON TX,77087,OPEN,0,
2026-05-12,ALIEF LEARNING CENTER,Middle / Jr. High,inspection,4427 BELLE PARK HOUSTON TX,77072,OPEN,0,
2026-05-12,ALIEF LEARNING CENTER,Middle / Jr. High,inspection,4427 BELLE PARK HOUSTON TX,77072,OPEN,1,1 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-12,ALIEF LEARNING CENTER,Middle / Jr. High,grease_trap,4427 BELLE PARK HOUSTON TX,77072,OPEN,0,
2026-05-11,MADING ELEMENTARY,Elementary,grease_trap,8511 CRESTMONT HOUSTON TX,77033,OPEN,0,
2026-05-11,MADING ELEMENTARY,Elementary,inspection,8511 CRESTMONT HOUSTON TX,77033,OPEN,1,1 Houston Ordinance Violation: 5-205.15 (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,3,1 Houston Ordinance Violation: 4-903.11(A) (Violation) | 2 Houston Ordinance Violation: 4-101.19 (Violation) | 3 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,grease_trap,11000 SCOTT ST HOUSTON TX,77047,OPEN,0,
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,3,1 Houston Ordinance Violation: 4-602.11(E) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 3 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,grease_trap,11000 SCOTT ST HOUSTON TX,77047,OPEN,0,
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,3,1 Houston Ordinance Violation: 5-202.12(C) (Violation) | 2 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 3 Houston Ordinance Violation: 5-205.15 (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,1,1 Houston Ordinance Violation: 5-202.12(C) (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,2,1 Houston Ordinance Violation: 5-202.12(C) (Violation) | 2 Houston Ordinance Violation: 5-205.15 (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,1,1 Houston Ordinance Violation: 6-501.11 (Violation)
2026-05-11,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,grease_trap,11000 SCOTT ST HOUSTON TX,77047,OPEN,0,
2026-05-11,ENERGIZED FOR EXCELLENCE,Elementary,inspection,6201 BISSONNET HOUSTON TX,77081,OPEN,1,1 Houston Ordinance Violation: 5-403.11 (Violation Corrected On Site)
2026-05-11,ENERGIZED FOR EXCELLENCE,Elementary,grease_trap,6201 BISSONNET HOUSTON TX,77081,OPEN,0,
2026-05-11,ENERGIZED FOR EXCELLENCE,Elementary,inspection,6201 BISSONNET HOUSTON TX,77081,OPEN,2,1 Houston Ordinance Violation: 5-202.12(A) (Violation) | 2 Houston Ordinance Violation: 4-101.19 (Violation Repeat)
2026-05-11,ELSIK HIGH SCHOOL,High School,inspection,12601 HIGH STAR HOUSTON TX,77072,OPEN,1,1 Houston Ordinance Violation: 4-501.11(A) (Violation)
2026-05-11,ELSIK HIGH SCHOOL,High School,grease_trap,12601 HIGH STAR HOUSTON TX,77072,OPEN,0,
2026-05-11,ELSIK HIGH SCHOOL,High School,inspection,12601 HIGH STAR HOUSTON TX,77072,OPEN,0,
2026-05-08,YES PREP NORTHLINE,Middle / Jr. High,inspection,441 LITTLE YORK RD HOUSTON TX,77076,OPEN,0,
2026-05-08,YES PREP NORTHLINE,Middle / Jr. High,inspection,441 LITTLE YORK RD HOUSTON TX,77076,OPEN,0,
2026-05-08,YES PREP NORTHLINE,Middle / Jr. High,inspection,441 LITTLE YORK RD HOUSTON TX,77076,OPEN,1,15 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site)
2026-05-08,YES PREP AIRLINE ELEMENTARY,Elementary,inspection,5815 AIRLINE DR HOUSTON TX,77076,OPEN,0,
2026-05-08,YES PREP AIRLINE ELEMENTARY,Elementary,inspection,5815 AIRLINE DR HOUSTON TX,77076,OPEN,0,
2026-05-08,YES PREP AIRLINE ELEMENTARY,Elementary,inspection,5815 AIRLINE DR HOUSTON TX,77076,OPEN,2,14 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site) | 50 Houston Ordinance Violation: 5-501.113 (Violation)
2026-05-08,BRAEBURN ELEMENTARY SCHOOL,Elementary,grease_trap,5550 PINE ST HOUSTON TX,77081,OPEN,0,
2026-05-08,BRAEBURN ELEMENTARY SCHOOL,Elementary,grease_trap,5550 PINE ST HOUSTON TX,77081,OPEN,0,
2026-05-08,BRAEBURN ELEMENTARY SCHOOL,Elementary,inspection,5550 PINE ST HOUSTON TX,77081,OPEN,4,1 Houston Ordinance Violation: 5-205.11(B) (Violation) | 2 Houston Ordinance Violation: 3-501.16(A)(2) (Violation) | 3 Houston Ordinance Violation: 3-501.17(A) (Violation) | 6 Houston Ordinance Violation: 3-304.12(A) (Violation)
2026-05-07,MARK WHITE ELEMENTARY,Elementary,inspection,2515 OLD FARMS RD HOUSTON TX,77063,OPEN,0,
2026-05-07,KIPP North HS/MS/PS,Elementary,inspection,500 TIDWELL RD HOUSTON TX,77022,OPEN,2,37 Houston Ordinance Violation: 3-304.14(B) (Violation Corrected On Site) | 48 Houston Ordinance Violation: 5-202.13 (Violation)
2026-05-07,KIPP North HS/MS/PS,Elementary,grease_trap,500 TIDWELL RD HOUSTON TX,77022,OPEN,0,
2026-05-07,KIPP North HS/MS/PS,Elementary,inspection,500 TIDWELL RD HOUSTON TX,77022,OPEN,2,48 Houston Ordinance Violation: 5-202.13 (Violation) | 52 Houston Ordinance Violation: 6-501.12(A) (Violation)
2026-05-07,KIPP North HS/MS/PS,Elementary,grease_trap,500 TIDWELL RD HOUSTON TX,77022,OPEN,0,
2026-05-07,KIPP North HS/MS/PS,Elementary,grease_trap,500 TIDWELL RD HOUSTON TX,77022,OPEN,0,
2026-05-07,KIPP North HS/MS/PS,Elementary,inspection,500 TIDWELL RD HOUSTON TX,77022,OPEN,3,47 Houston Ordinance Violation: 5-202.13 (Violation) | 51 Houston Ordinance Violation: 6-501.12(A) (Violation) | 55 Houston Ordinance Violation: 2-301.12(C) (Violation Corrected On Site)
2026-05-07,HIGH SCHOOL AHEAD ACADEMY,Middle / Jr. High,inspection,5320 YALE HOUSTON TX,77091,OPEN,0,
2026-05-07,HIGH SCHOOL AHEAD ACADEMY,Middle / Jr. High,grease_trap,5320 YALE HOUSTON TX,77091,OPEN,0,
2026-05-07,HIGH SCHOOL AHEAD ACADEMY,Middle / Jr. High,inspection,5320 YALE HOUSTON TX,77091,OPEN,0,
2026-05-07,HEIGHTS HS,High School,inspection,413 E 13TH ST HOUSTON TX,77008,OPEN,0,
